Scenario,Modality,Model,fs_factor,duty,motion,network,Error_orig,Coverage_orig,Energy_mWh_day_orig,Latency_p95_s_orig,f_samp,a_L,MotionPen,SNR_dB,NoisePen,p_fit,FitGain,g_m,chi_m,phi_m,eta_n,lambda_n,gamma_cloud,duty_term,eps_base,Error,Coverage,E_base,Energy_mWh_day,tau_base,Latency_p95_s,BatteryDays,EDP,EEprod,NormError_%,StressUplift_%,CloudBoost_pct,L1_Device_pen,L2_Edge_pen,L3_Conn_pen,L5_Analytics_pen,PrimaryLayerConcern
noisefitstress,ACG,tiny,1.0,1.0,low,edge,0.2256896416368065,1.0,104.76666992817634,3.069688174789122,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.21440515955496617,0.2256896416368065,1.0,120.74561832654781,104.76666992817634,3.019688174789122,3.069688174789122,2.863506115119126,321.601007790558,23.64475219157171,269.7266351651527,13.793234367324448,0.0,0.2672337380155305,0.17920466153658574,0.08020186473358129,0.25654210113549136,L1_Device
noisefitstress,ACG,tiny,1.0,1.0,high,edge,0.2568195428505458,0.9696,107.14257787572922,3.1151636293335923,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.21261748645578957,0.25681954285054587,0.9225,123.87181299438055,107.14257787572922,3.0651636293335924,3.1151636293335923,2.800007298199966,333.76666175151365,27.51630786987379,306.9306621045804,13.793234367324448,0.0,0.3001233540078513,0.1832285452470334,0.08658178890622331,0.3127760518790209,L5_Analytics
noisefitstress,ACG,tiny,2.0,1.0,low,edge,0.1595626101692287,1.0,156.4210716136568,2.930080241118964,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.21437282698152565,0.1595626101692287,1.0,123.63885483935933,156.4210716136568,2.8800802411189643,2.930080241118964,1.9179001710266228,458.3262912298303,24.958954472142928,190.69677113659858,11.632128126415896,0.0,0.3218927212274988,0.1483453008159932,0.060615737675877135,0.1370883256534679,L1_Device
noisefitstress,ACG,tiny,2.0,1.0,high,edge,0.1781231374259669,0.9696,156.85949478117425,3.0438499396427297,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.20854810360282056,0.17812313742596692,0.9225,124.01680584583988,156.85949478117425,2.99384993964273,3.0438499396427297,1.9125396292938015,477.4567637220663,27.94030534547484,212.87886388814582,11.632128126415896,0.0,0.3525551712590469,0.15083539672812293,0.07657692062603697,0.17061659702069906,L1_Device
noisefitstress,ACG,base,0.5,1.0,low,edge,0.2993322394065594,1.0,91.57740858320744,3.1710584218890183,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.22224284912773995,0.2993322394065594,1.0,112.25344083315348,91.57740858320744,3.0410584218890184,3.1710584218890183,3.275917113634192,290.39731274255166,27.41207079026096,357.7385171336729,5.480724818027594,0.0,0.2519425912727018,0.09721764179124477,0.09442348156705097,0.3895722121909704,L5_Analytics
noisefitstress,ACG,base,0.5,1.0,high,edge,0.3157378157400725,0.9696,91.24702750638728,3.099322581908245,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.2042905168768415,0.3157378157400725,0.9225,111.78146786626753,91.24702750638728,2.969322581908245,3.099322581908245,3.2877783331517296,282.80397288254886,28.810137157641034,377.345180825862,5.480724818027594,0.0,0.28176694379445205,0.09925145785200348,0.08435938821993418,0.4192077181029138,L5_Analytics
noisefitstress,ACG,base,1.0,1.0,low,edge,0.2065965741296702,1.0,115.9086446328416,3.365158451321042,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.21692640283615372,0.2065965741296702,1.0,114.3429384809351,115.9086446328416,3.235158451321042,3.365158451321042,2.588245259448042,390.0509550673742,23.94632889315846,246.90809189337713,11.388737395225457,0.0,0.2795803787739179,0.150839732353852,0.12165451162685882,0.2220518337116644,L1_Device
noisefitstress,ACG,base,1.0,1.0,high,edge,0.2301253154248306,0.9696,117.04692983757714,3.2175605260858897,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.21057218404886463,0.2301253154248306,0.9225,115.60769981953015,117.04692983757714,3.08756052608589,3.2175605260858897,2.563074490004154,376.6055811449329,26.935461648380457,275.0278060866758,11.388737395225457,0.0,0.31103803510600336,0.15388958378687653,0.10094743831726258,0.26455483010618347,L1_Device
noisefitstress,ACG,base,2.0,1.0,low,edge,0.150002854272419,1.0,166.72597466314994,3.132974041362844,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.22274287445206642,0.150002854272419,1.0,118.25074974088459,166.72597466314994,3.0029740413628443,3.132974041362844,1.7993597014869125,522.3481506405681,25.009372080823503,179.27169742764994,7.156418381566265,0.0,0.33224972002566167,0.09839961709509859,0.08908047922979162,0.11981930708092906,L1_Device
noisefitstress,ACG,base,2.0,1.0,high,edge,0.1607376861084444,0.9696,169.84168616368171,3.0603801356429576,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.2080028640200289,0.16073768610844444,0.9225,120.6474508951398,169.84168616368171,2.9303801356429577,3.0603801356429576,1.7663508104299004,519.7801225394369,27.299959638706802,192.10113013530815,7.156418381566265,0.0,0.3655784065545462,0.09991632868181652,0.07889600458235531,0.1392110166967854,L1_Device
noisefitstress,ACG,large,0.5,1.0,low,edge,0.2425098358916815,1.0,111.86309760527853,3.325225066081587,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.18862838440978932,0.24250983589168154,1.0,117.69416381580777,111.86309760527853,3.095225066081587,3.325225066081587,2.681849568108543,371.9699761266033,27.12790144259125,289.8288178186777,6.922699148474232,0.0,0.27514692763501336,0.10653646852718344,0.11605210539834088,0.28692658481023486,L5_Analytics
noisefitstress,ACG,large,0.5,1.0,high,edge,0.2592980622359212,0.9696,110.15701882734824,3.3383178968391896,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.17576170803582267,0.2592980622359212,0.9225,115.66311765160505,110.15701882734824,3.1083178968391896,3.3383178968391896,2.723385247654507,367.7391474137882,28.56350152361729,309.8927949218442,6.922699148474232,0.0,0.30348050584934594,0.10861838755343056,0.1178889483342824,0.3172533207298634,L5_Analytics
noisefitstress,ACG,large,1.0,1.0,low,edge,0.1724464470713093,1.0,136.6949532607334,3.262698127111185,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.18969109177844024,0.1724464470713093,1.0,118.93745505839752,136.6949532607334,3.032698127111185,3.262698127111185,2.1946677096979346,445.99436798934585,23.57255902239216,206.09452687944827,9.243142712661623,0.0,0.3016776858504808,0.12351766295581199,0.1072799637369864,0.16036205995685532,L1_Device
noisefitstress,ACG,large,1.0,1.0,high,edge,0.1883859182770249,0.9696,136.81701692185763,3.273752227403957,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.1805878083701328,0.1883859182770249,0.9225,119.05482396332467,136.81701692185763,3.043752227403957,3.273752227403957,2.1927096990525934,447.9050138946963,25.774399368747403,225.14413812190037,9.243142712661623,0.0,0.33202402455980373,0.12560767382252994,0.10883078543566121,0.18915558013238706,L1_Device
noisefitstress,ACG,large,2.0,1.0,low,edge,0.1192492106006156,1.0,185.8134699176565,3.158400737544011,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.18550823602704367,0.1192492106006156,1.0,120.0093541094837,185.8134699176565,2.928400737544011,3.158400737544011,1.6145223493912761,586.8734004335382,22.15810960664177,142.51734411970077,12.154527581070385,0.0,0.35116255904313265,0.14913827837710877,0.09264768697343312,0.06426503880522476,L1_Device
noisefitstress,ACG,large,2.0,1.0,high,edge,0.1337433887932761,0.9696,188.16818668916665,3.370851712313303,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.1813123187277628,0.13374338879327613,0.9225,121.64457408969906,188.16818668916665,3.140851712313303,3.370851712313303,1.5943183876005955,634.2870543040667,25.16625095089498,159.83965401853882,12.154527581070385,0.0,0.3836947778278518,0.1511747102580156,0.12245324082680925,0.0904477400273629,L1_Device
noisefitstress,CapPress,tiny,0.5,1.0,low,edge,0.1357249424627551,1.0,53.40222207968182,2.652928805888147,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.09117342583198972,0.1357249424627551,1.0,72.14682514228896,53.40222207968182,2.6029288058881472,2.652928805888147,5.61774376265407,141.67229325362393,7.248013519148085,296.1235046618457,3.819172766056167,0.0,0.19872018628837465,0.057949225197533434,0.021733110579046262,0.2964410148062394,L5_Analytics
noisefitstress,CapPress,tiny,0.5,1.0,low,edge+cloud,0.129256689753409,1.0,55.76102452971458,3.780860879346625,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.12404052535206171,0.12925668975340904,1.0,62.42485332805048,55.76102452971458,3.550860879346625,3.780860879346625,5.380102007274499,210.8246762366854,7.207485447969549,282.0111268882788,7.0370893848861416,100.0,0.2027343427631026,0.09235794546878892,0.6799749835331456,0.5751101315154359,L3_Connectivity
noisefitstress,CapPress,tiny,0.5,1.0,high,edge,0.140908512502038,0.9898,53.88498789129074,2.570948676338519,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.08248845009258865,0.14090851250203804,0.9225,73.00890694873345,53.88498789129074,2.520948676338519,2.570948676338519,5.5674133323594575,138.53553829363105,7.59285348995211,307.432972905782,3.819172766056167,0.0,0.22977429984360484,0.058578744132274214,0.010231806954284672,0.31353529551946613,L5_Analytics
noisefitstress,CapPress,tiny,0.5,1.0,high,edge+cloud,0.1383525985473014,0.9898,54.737790675073,3.9226075065535855,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.11570315293644327,0.1383525985473014,0.9225,60.93108127747883,54.737790675073,3.6926075065535855,3.9226075065535855,5.480674252653327,214.7148685942002,7.573115578634592,301.85650196273167,7.0370893848861416,100.0,0.2312319971640081,0.09343023849111587,0.6998611560270086,0.6051064500924705,L3_Connectivity
noisefitstress,CapPress,tiny,1.0,1.0,low,edge,0.0941137440573064,1.0,64.44449025557972,2.595738059291298,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.08940805685444107,0.0941137440573064,1.0,67.69011875734174,64.44449025557972,2.545738059291298,2.595738059291298,4.655169104608216,167.28101606803548,6.065112261817206,205.33655215764975,4.923879806614129,0.0,0.21634141469518006,0.06517403430701443,0.013709603605457367,0.1592163798604546,L1_Device
noisefitstress,CapPress,tiny,1.0,1.0,low,edge+cloud,0.0924104590544124,1.0,66.77690818081255,3.985135719245642,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.12541419443098825,0.0924104590544124,1.0,60.76486800091814,66.77690818081255,3.755135719245642,3.985135719245642,4.492570982587075,266.1150420121426,6.1708847392232355,201.6203396815727,3.9581273281008134,100.0,0.21974555872842944,0.054450183824039364,0.70863347638361,0.45359931830761663,L3_Connectivity
noisefitstress,CapPress,tiny,1.0,1.0,high,edge,0.0987477916961926,0.9898,63.7154764542878,2.5918057321836447,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.08175198441079126,0.0987477916961926,0.9225,66.73089007143132,63.7154764542878,2.541805732183645,2.5918057321836447,4.708432184686444,165.13813710303518,6.291762596731677,215.44707718493797,4.923879806614129,0.0,0.24547769544146664,0.06572578579062047,0.013157922505836495,0.17449845583845072,L1_Device
noisefitstress,CapPress,tiny,1.0,1.0,high,edge+cloud,0.0960681826882685,0.9898,65.59364537327525,3.816971667413751,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.11361938817784635,0.09606818268826851,0.9225,59.42784787940706,65.59364537327525,3.586971667413751,3.816971667413751,4.573613774517076,250.3690859521767,6.301462306909306,209.6007294455187,3.9581273281008134,100.0,0.2482492127532277,0.05487916015366723,0.685041103091276,0.4656616911693112,L3_Connectivity
noisefitstress,CapPress,tiny,2.0,1.0,low,edge,0.0666863694636367,1.0,86.49145468522336,2.6521774493669468,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.08959332971485313,0.0666863694636367,1.0,63.35470231484773,86.49145468522336,2.602177449366947,2.6521774493669468,3.4685507498031884,229.39068567909254,5.767801102586196,145.495743674128,8.548221361789722,0.0,0.24578378859454178,0.10162948893916841,0.021627699920045807,0.06876689485728328,L1_Device
noisefitstress,CapPress,tiny,2.0,1.0,low,edge+cloud,0.0641643207663204,1.0,86.27980875435523,3.7833337855146434,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.12314992859396937,0.0641643207663204,1.0,57.02708852479006,86.27980875435523,3.5533337855146434,3.7833337855146434,3.4770591675060545,326.42531546809425,5.5360853245712285,139.99315965658764,7.356994430682451,100.0,0.24552365475892068,0.0883056433905076,0.6803219169282277,0.3604497296453484,L3_Connectivity
noisefitstress,CapPress,tiny,2.0,1.0,high,edge,0.0723868679435293,0.9898,85.6730423146355,2.636716528480223,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.08475116850917377,0.0723868679435293,0.9225,62.64917440916854,85.6730423146355,2.586716528480223,2.636716528480223,3.5016849162219037,225.89552671618495,6.2016032003499175,157.93304191537462,8.548221361789722,0.0,0.2749953933509767,0.10232916054407966,0.019458628629069354,0.08756589255233248,L1_Device
noisefitstress,CapPress,tiny,2.0,1.0,high,edge+cloud,0.0688848862715838,0.9898,86.10543672972851,3.7763000097122,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,1.1,0.2,0.3,1.0,0.11521574028933951,0.06888488627158382,0.9225,56.891390451150585,86.10543672972851,3.5463000097122,3.7763000097122,3.4841005561780385,325.159961558747,5.931363216492405,150.29244861585917,7.356994430682451,100.0,0.27552842278092116,0.08888991031499742,0.6793351218160849,0.376017122631382,L3_Connectivity
noisefitstress,CapPress,base,0.5,1.0,low,edge,0.1222830979431292,1.0,58.34694392026484,2.6550752119127057,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.09079056816908969,0.12228309794312918,1.0,64.78134845752119,58.346943920264835,2.525075211912706,2.6550752119127057,5.141657468983652,154.91552449355592,7.13484505808401,266.7962046383917,3.2505092387534296,0.0,0.20696263518102045,0.05021217275013095,0.022034238029394117,0.2521127503513005,L5_Analytics
noisefitstress,CapPress,base,0.5,1.0,low,edge+cloud,0.1149730659299572,1.0,59.42037684348174,3.980556576391652,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.12194735185932114,0.1149730659299572,1.0,56.26712344664453,59.42037684348174,3.670556576391652,3.980556576391652,5.04877309664705,236.5261718159915,6.831742904408528,250.8472400659824,7.229305475184078,100.0,0.20867024026186842,0.09280001340558693,0.7079910510471994,0.5280058629534558,L3_Connectivity
noisefitstress,CapPress,base,0.5,1.0,high,edge,0.1262579213392045,0.9898,57.70076145451798,2.6369048016846754,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.08169213418330516,0.1262579213392045,0.9225,63.858230649311395,57.70076145451798,2.5069048016846756,2.6369048016846754,5.199238145868696,152.1514149402805,7.285178200936734,275.4684399188061,3.2505092387534296,0.0,0.2361410198692629,0.050679478252572255,0.019485042191730337,0.26522084890173725,L5_Analytics
noisefitstress,CapPress,base,0.5,1.0,high,edge+cloud,0.1232848200802186,0.9898,59.40270298280221,3.942655310572928,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.11395494417789023,0.1232848200802186,0.9225,56.2457005852148,59.40270298280221,3.632655310572928,3.942655310572928,5.050275238937419,234.20438237753146,7.323451549513435,268.98175332642063,7.229305475184078,100.0,0.23886167095473587,0.09380116028913996,0.7026737385674716,0.5554162109543772,L3_Connectivity
noisefitstress,CapPress,base,1.0,1.0,low,edge,0.0860706851255318,1.0,67.25785863629932,2.550272197716659,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.0903742193818084,0.0860706851255318,1.0,60.28650959588813,67.25785863629932,2.4202721977166592,2.550272197716659,4.4604453082912885,171.52584695811146,5.788929972902448,187.788275799143,7.693815316263275,0.0,0.22043655276901214,0.0944815919054761,0.00733102526697419,0.13269212994566051,L1_Device
noisefitstress,CapPress,base,1.0,1.0,high,edge,0.0926928046805327,0.9898,68.57335509130617,2.649715167467336,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.08481694545931098,0.0926928046805327,0.9225,61.74817232367352,68.57335509130617,2.519715167467336,2.649715167467336,4.3748770874714635,181.69985906955742,6.3562566097672555,202.23635892472421,7.693815316263275,0.0,0.25252792318061357,0.09530294772656675,0.021282257043915266,0.15453043245375056,L1_Device
noisefitstress,CapPress,base,1.0,1.0,high,edge+cloud,0.0923611097342376,0.9898,70.27673700522935,3.817710716257944,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.1207334767767812,0.0923611097342376,0.9225,55.87974341973596,70.27673700522935,3.507710716257944,3.817710716257944,4.268837922535828,268.2962519685053,6.490837418304144,201.5126697619715,10.163601163565406,100.0,0.25491478785302046,0.12225538186247724,0.6851447870595411,0.4534365750388497,L3_Connectivity
noisefitstress,CapPress,base,2.0,1.0,low,edge,0.0613347701264909,1.0,91.0962536258416,2.645552453720493,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.09107748694581558,0.061334770126490905,1.0,60.07404125064739,91.0962536258416,2.515552453720493,2.645552453720493,3.2932199520760306,240.99991730458962,5.587367775525508,133.8196705625369,8.504822016196334,0.0,0.2513671316207232,0.10052934280378108,0.020698254127983953,0.05111849025570435,L1_Device
noisefitstress,CapPress,base,2.0,1.0,low,edge+cloud,0.0589553943885755,1.0,91.2777132110345,3.956834864762921,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.12506327747906723,0.058955394388575506,1.0,54.93172856914702,91.2777132110345,3.646834864762921,3.956834864762921,3.286673049163695,361.17083800925235,5.381313581243828,128.62836917287362,4.74175711138185,100.0,0.25158432391926344,0.05913898876122952,0.7046630420596568,0.34327182927149336,L3_Connectivity
noisefitstress,CapPress,base,2.0,1.0,high,edge,0.0665511831597921,0.9898,89.95601656357437,2.7185888532348583,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.08612066676024543,0.06655118315979211,0.9225,59.196935818134136,89.95601656357437,2.5885888532348584,2.7185888532348583,3.3349631459945965,244.55342391114357,5.9866793346477305,145.20079536654094,8.504822016196334,0.0,0.2802169760427513,0.10116991566322937,0.030944807909843833,0.06832107998278752,L1_Device
noisefitstress,CapPress,base,2.0,1.0,high,edge+cloud,0.061750915994539,0.9898,91.43394474897042,3.856312505516591,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.05,1.0,0.1,1.1,0.2,0.3,1.0,0.11415553318750164,0.061750915994539,0.9225,55.0413647361196,91.43394474897042,3.546312505516591,3.856312505516591,3.281057170000074,352.5978645641677,5.646129841242993,134.72761401538284,4.74175711138185,100.0,0.281990491656342,0.059489144733347314,0.6905603786323014,0.3524908483471651,L3_Connectivity
noisefitstress,CapPress,large,0.5,1.0,low,edge,0.1033560947450316,1.0,65.49160693749283,2.812569414141948,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.08039217501828826,0.10335609474503159,1.0,62.49000825892004,65.49160693749283,2.582569414141948,2.812569414141948,4.5807396402157154,184.19969055539897,6.768956731635877,225.50143288850026,6.001898315011012,0.0,0.2178808567859814,0.0780811089132484,0.04412969761123787,0.18969563178697305,L1_Device
noisefitstress,CapPress,large,0.5,1.0,high,edge,0.1095594224539948,0.9898,65.6609806681716,2.8549860497369184,0.5,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.07426338267199267,0.10955942245399482,0.9225,62.69164365258524,65.6609806681716,2.6249860497369184,2.8549860497369184,4.568923536431759,187.4611838196754,7.193779119767799,239.03579958936086,6.001898315011012,0.0,0.24834745792602037,0.07883611313604809,0.05008048846017518,0.21015285034667902,L1_Device
noisefitstress,CapPress,large,1.0,1.0,low,edge,0.0700445274561904,1.0,77.2982603199925,2.737165895151905,1.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.07704898020180945,0.0700445274561904,1.0,61.8252503076851,77.2982603199925,2.507165895151905,2.737165895151905,3.8810705280828643,211.57816190245725,5.414320117299467,152.82254371485064,4.774736605642582,0.0,0.2341491903546903,0.060750640976169404,0.03355105165099986,0.07984136572756013,L1_Device
noisefitstress,CapPress,large,1.0,1.0,high,edge,0.0733889691488905,0.9898,77.58309634618807,2.76429478923298,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.07035108153706279,0.0733889691488905,0.9225,62.099131102103925,77.58309634618807,2.53429478923298,2.76429478923298,3.8668216934956097,214.46254896232793,5.693743464225795,160.11941765127776,4.774736605642582,0.0,0.2647404605635114,0.06116449994177635,0.037357067200677094,0.09087060323969433,L1_Device
noisefitstress,CapPress,large,1.0,1.0,high,edge+cloud,0.0736271279666054,0.9898,75.93920737954967,3.935299066529255,1.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,1.1,0.2,0.3,1.0,0.1008276884696744,0.07362712796660542,0.9225,54.0250707120598,75.93920737954967,3.525299066529255,3.935299066529255,3.950528460227116,298.84349191371336,5.591185739416691,160.6390304983211,7.772443244334348,100.0,0.26258239532262495,0.09391418689599082,0.7016417031614661,0.3916559989522045,L3_Connectivity
noisefitstress,CapPress,large,2.0,1.0,low,edge,0.0505430691896062,1.0,97.24798317471596,2.7215980936571262,2.0,0.0,1.0,20.0,1.0,0.5,1.0,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.0786265633250931,0.0505430691896062,1.0,58.505543871330524,97.24798317471596,2.4915980936571263,2.7215980936571262,3.0848968812136626,264.66992562030725,4.915211542149328,110.27443086888397,1.4389520892984509,0.0,0.25862387185807884,0.022061371138440988,0.0313669856737306,0.015529819939634423,L1_Device
noisefitstress,CapPress,large,2.0,1.0,high,edge,0.0512703597397056,0.9898,96.60171218278988,2.82350265150741,2.0,0.35,1.35,20.0,1.0,1.0,0.85,1.1,1.4,0.2,0.6,0.02,0.0,1.0,0.06950584915102666,0.0512703597397056,0.9225,58.05674457138186,96.60171218278988,2.59350265150741,2.82350265150741,3.1055350181820756,272.75519048826294,4.952804535083138,111.86122709583374,1.4389520892984509,0.0,0.2880905851326653,0.022148238906996087,0.04566356299096558,0.01792826516739408,L1_Device
noisefitstress,IR_Tymp,tiny,0.5,1.0,low,edge,0.0395366330112721,1.0,49.781715801703264,2.8964005307715537,0.5,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.026558790242176694,0.0395366330112721,1.0,65.68163536018439,49.78171580170326,2.846400530771554,2.8964005307715537,6.026308960402197,144.18778807077194,1.968201428323387,287.17546782401786,2.548430017223624,0.0,0.1922168605764537,0.032541583693104933,0.05589068324100829,0.2829160417271441,L5_Analytics
noisefitstress,IR_Tymp,tiny,0.5,1.0,high,edge,0.0405441964347309,1.0,50.5198922887154,2.959951266280537,0.5,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.02373474721125907,0.0405441964347309,0.9225,66.99980765842035,50.519892288715404,2.909951266280537,2.959951266280537,5.938254940955423,149.5364191523395,2.0482884368151244,294.49393364814745,2.548430017223624,0.0,0.2237992458331461,0.03266571180169145,0.0648064572057623,0.29397791541469814,L5_Analytics
noisefitstress,IR_Tymp,tiny,1.0,1.0,low,edge,0.0294672695584741,1.0,58.69662804904924,2.8855996972479785,1.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.027993906080550395,0.0294672695584741,1.0,60.12714216980163,58.69662804904924,2.8355996972479787,2.8855996972479785,5.1110261350840815,169.3749721278137,1.7296293608948257,214.03635758610503,0.0,0.0,0.2075218215170047,0.0035465975838223627,0.05437539329895055,0.17236615073710074,L1_Device
noisefitstress,IR_Tymp,tiny,1.0,1.0,high,edge,0.0288800178395798,1.0,58.63171160421659,2.916154087504881,1.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.023909382960872163,0.0288800178395798,0.9225,60.041725795021826,58.63171160421659,2.866154087504881,2.916154087504881,5.116685012115952,170.97910545204357,1.693284877094873,209.77083788300212,0.0,0.0,0.23763756192678326,0.003475646686354795,0.058661984712560795,0.1659188103653078,L1_Device
noisefitstress,IR_Tymp,tiny,2.0,1.0,low,edge,0.0202635006026988,1.0,76.74603065547515,3.007564994514212,2.0,0.0,1.0,20.0,1.0,0.5,1.0,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.02722407150481743,0.0202635006026988,1.0,54.95347470299583,76.74603065547515,2.9575649945142124,3.007564994514212,3.9089969531681263,230.81867526732168,1.5551432384419615,147.1845178033551,0.8432402015875917,0.0,0.23342574151142273,0.011696694778525007,0.07148636791254974,0.0713194798598294,L1_Device
noisefitstress,IR_Tymp,tiny,2.0,1.0,high,edge,0.0204343705860297,1.0,74.34848575434421,3.002638042817584,2.0,0.35,1.35,20.0,1.0,1.0,0.85,0.95,0.6,0.02,0.6,0.02,0.0,1.0,0.02392473709826144,0.0204343705860297,0.9225,52.886625650296736,74.34848575434421,2.952638042817584,3.002638042817584,4.035051917415425,223.24159175187512,1.5192645104144196,148.4256368279858,0.8432402015875917,0.0,0.2604666155722112,0.011711061923111466,0.07079514715309543,0.07319543340140626,L1_Device
noisefitstress,IR_Tymp,base,0.5,1.0,low,edge,0.0376604624156907,1.0,53.633111840610326,3.09166483834481,0.5,0.0,1.0,20.0,1.0,0.5,1.0,1.05,1.0,0.1,0.6,0.02,0.0,1.0,0.027961466774593807,0.0376604624156907,1.0,58.047302629443315,53.633111840610326,2.9616648383448103,3.09166483834481,5.593559458036961,165.81560604862966,2.0198477927098413,273.54784889273094,0.0,0.0,0.19912031433712515,0.004507184952191789,0.08328505430161179,0.2623178722606705,L5_Analytics
