Scenario,Modality,Model,fs_factor,duty,motion,network,Error,Coverage,Energy_mWh_day,Latency_p95_s
NoiseFitStress,EEG,tiny,1.0,0.25,low,edge+cloud,1.701001140533235e-05,0.2525,56.69711171767332,5.508351679112919
NoiseFitStress,EEG,tiny,1.0,0.25,high,edge,1.9958969201816925e-05,0.24745,54.75934876486534,4.183093172275769
NoiseFitStress,EEG,tiny,1.0,0.25,high,edge+cloud,1.7831991482509703e-05,0.24745,58.67969833899506,5.502992123601619
NoiseFitStress,EEG,tiny,1.0,0.5,low,edge,1.7007364156727632e-05,0.505,112.13291622652343,4.096469515402346
NoiseFitStress,EEG,tiny,1.0,0.5,low,edge+cloud,1.6326525985922985e-05,0.505,114.79819003304655,5.4190311270978295
NoiseFitStress,EEG,tiny,1.0,0.5,high,edge,1.7786064386868784e-05,0.4949,110.87680619252728,4.1355893106951065
NoiseFitStress,EEG,tiny,1.0,0.5,high,edge+cloud,1.5782205655696495e-05,0.4949,114.16881808708779,5.108481967239932
NoiseFitStress,EEG,tiny,1.0,1.0,low,edge,1.4315373801704297e-05,1.0,218.80500868093972,3.818659132489171
NoiseFitStress,EEG,tiny,1.0,1.0,low,edge+cloud,1.3222249061494811e-05,1.0,230.74476973675553,5.223966812739621
NoiseFitStress,EEG,tiny,1.0,1.0,high,edge,1.538437412403412e-05,0.9898,220.26630077718883,3.7564742159281495
NoiseFitStress,EEG,tiny,1.0,1.0,high,edge+cloud,1.4365160754193496e-05,0.9898,222.29303557268332,4.956873851901301
NoiseFitStress,EEG,tiny,2.0,0.25,low,edge,1.2986619008889659e-05,0.2525,88.01616512423047,4.123107400019814
NoiseFitStress,EEG,tiny,2.0,0.25,low,edge+cloud,1.2332382694633853e-05,0.2525,89.20027237072566,5.449175988103061
NoiseFitStress,EEG,tiny,2.0,0.25,high,edge,1.3484677990705117e-05,0.24745,86.48258478557966,4.137068423418063
NoiseFitStress,EEG,tiny,2.0,0.25,high,edge+cloud,1.2427471873801225e-05,0.24745,89.57591174496044,5.450115186924858
NoiseFitStress,EEG,tiny,2.0,0.5,low,edge,1.202366173977949e-05,0.505,175.80751475597285,4.071705608157291
NoiseFitStress,EEG,tiny,2.0,0.5,low,edge+cloud,1.1099782348756233e-05,0.505,178.04434059879245,5.283589487934299
NoiseFitStress,EEG,tiny,2.0,0.5,high,edge,1.217117799659552e-05,0.4949,173.53360394623854,4.057510144065949
NoiseFitStress,EEG,tiny,2.0,0.5,high,edge+cloud,1.1284445534149378e-05,0.4949,180.39462548821575,5.471339807081974
NoiseFitStress,EEG,tiny,2.0,1.0,low,edge,1.0460381295134241e-05,1.0,346.8545699163154,3.751470605814275
NoiseFitStress,EEG,tiny,2.0,1.0,low,edge+cloud,9.286588140791046e-06,1.0,361.40877389985053,5.098917043312901
NoiseFitStress,EEG,tiny,2.0,1.0,high,edge,1.0916636996112103e-05,0.9898,350.7952799499439,3.7366892519773254
NoiseFitStress,EEG,tiny,2.0,1.0,high,edge+cloud,9.96435613600225e-06,0.9898,360.6392897872218,5.239820532431299
NoiseFitStress,EEG,base,0.5,0.25,low,edge,2.3859096910885996e-05,0.2525,45.25789416075767,4.238300398195892
NoiseFitStress,EEG,base,0.5,0.25,low,edge+cloud,2.1877663738756988e-05,0.2525,48.195380860135344,5.651339722905627
NoiseFitStress,EEG,base,0.5,0.25,high,edge,2.506606448117735e-05,0.24745,45.705403349692084,4.159960551068359
NoiseFitStress,EEG,base,0.5,0.25,high,edge+cloud,2.2713696482622736e-05,0.24745,47.54216726304708,5.662940509182647
NoiseFitStress,EEG,base,0.5,0.5,low,edge,2.209273867215303e-05,0.505,90.4298702108952,4.147289178267141
NoiseFitStress,EEG,base,0.5,0.5,low,edge+cloud,1.9740390702237453e-05,0.505,94.6915918502179,5.437425506321364
NoiseFitStress,EEG,base,0.5,0.5,high,edge,2.2784517475779225e-05,0.4949,91.58287412302084,4.086888652019126
NoiseFitStress,EEG,base,0.5,0.5,high,edge+cloud,2.1323336074738164e-05,0.4949,94.49244027771324,5.670837666668894
NoiseFitStress,EEG,base,0.5,1.0,low,edge,1.8373046229016588e-05,1.0,178.1867736605541,3.96819255354945
NoiseFitStress,EEG,base,0.5,1.0,low,edge+cloud,1.6147161331444863e-05,1.0,189.87320176136652,5.161427645138602
NoiseFitStress,EEG,base,0.5,1.0,high,edge,1.898993574281264e-05,0.9898,175.6656632788875,4.000852153194566
NoiseFitStress,EEG,base,0.5,1.0,high,edge+cloud,1.810076336767778e-05,0.9898,187.61093743781402,5.201027044403785
NoiseFitStress,EEG,base,1.0,0.25,low,edge,1.69029065507474e-05,0.2525,61.660236581255965,4.2384080285007855
NoiseFitStress,EEG,base,1.0,0.25,low,edge+cloud,1.5397404935462418e-05,0.2525,64.95545851850537,5.708209932179658
NoiseFitStress,EEG,base,1.0,0.25,high,edge,1.801902769197707e-05,0.24745,61.46626517522394,4.168332218838495
NoiseFitStress,EEG,base,1.0,0.25,high,edge+cloud,1.6513908874794818e-05,0.24745,63.779667915980134,5.730388534717222
NoiseFitStress,EEG,base,1.0,0.5,low,edge,1.4944438248093161e-05,0.505,123.75657556624621,4.121181036329861
NoiseFitStress,EEG,base,1.0,0.5,low,edge+cloud,1.3739508668123471e-05,0.505,126.65209426266608,5.544399994798655
NoiseFitStress,EEG,base,1.0,0.5,high,edge,1.6080368075409045e-05,0.4949,121.44808643302281,4.091564355880558
NoiseFitStress,EEG,base,1.0,0.5,high,edge+cloud,1.4044797935920122e-05,0.4949,128.42841962412908,5.3868789981029295
NoiseFitStress,EEG,base,1.0,1.0,low,edge,1.2797198558626072e-05,1.0,250.50129742940598,3.891017311123006
NoiseFitStress,EEG,base,1.0,1.0,low,edge+cloud,1.193344618924182e-05,1.0,254.3715649187844,5.40257597244283
NoiseFitStress,EEG,base,1.0,1.0,high,edge,1.3685147016648411e-05,0.9898,245.2610531500917,4.00715261799274
NoiseFitStress,EEG,base,1.0,1.0,high,edge+cloud,1.2666082603068181e-05,0.9898,250.09034644588698,5.405543810821181
NoiseFitStress,EEG,base,2.0,0.25,low,edge,1.1806466959797869e-05,0.2525,94.37824330832717,4.162575424123696
NoiseFitStress,EEG,base,2.0,0.25,low,edge+cloud,1.0799776148993641e-05,0.2525,96.90337747586757,5.620826647470579
NoiseFitStress,EEG,base,2.0,0.25,high,edge,1.2473638144863303e-05,0.24745,95.09702517062836,4.241801696010644
NoiseFitStress,EEG,base,2.0,0.25,high,edge+cloud,1.1196584759780864e-05,0.24745,96.12894932307859,5.947596532265217
NoiseFitStress,EEG,base,2.0,0.5,low,edge,1.056415946445637e-05,0.505,189.6939226895961,4.029171476889554
NoiseFitStress,EEG,base,2.0,0.5,low,edge+cloud,9.70809464328131e-06,0.505,194.54568378820616,5.259127480699484
NoiseFitStress,EEG,base,2.0,0.5,high,edge,1.1427077106695416e-05,0.4949,189.79890779694634,4.008477972108931
NoiseFitStress,EEG,base,2.0,0.5,high,edge+cloud,1.0273302690257299e-05,0.4949,192.70732931081238,5.465339667148361
NoiseFitStress,EEG,base,2.0,1.0,low,edge,9.253592369322535e-06,1.0,378.13977895430355,3.954377759699019
NoiseFitStress,EEG,base,2.0,1.0,low,edge+cloud,8.427142807027362e-06,1.0,388.3763972102417,5.10424090251791
NoiseFitStress,EEG,base,2.0,1.0,high,edge,9.536585200964582e-06,0.9898,379.3816578819513,4.024390276868446
NoiseFitStress,EEG,base,2.0,1.0,high,edge+cloud,8.671662355251164e-06,0.9898,384.30642753259025,5.346929309713834
NoiseFitStress,EEG,large,0.5,0.25,low,edge,1.9465503116138493e-05,0.2525,58.56345853724108,4.310928227536352
NoiseFitStress,EEG,large,0.5,0.25,low,edge+cloud,1.7386170273292708e-05,0.2525,60.13752714266321,5.933617548606975
NoiseFitStress,EEG,large,0.5,0.25,high,edge,2.0514702607013125e-05,0.24745,58.09281066081375,4.401589092670597
NoiseFitStress,EEG,large,0.5,0.25,high,edge+cloud,1.8988133893239793e-05,0.24745,59.41729998456246,5.981628795377184
NoiseFitStress,EEG,large,0.5,0.5,low,edge,1.8406259574554257e-05,0.505,116.7381824132441,4.334217792878949
NoiseFitStress,EEG,large,0.5,0.5,low,edge+cloud,1.6606969922494703e-05,0.505,119.55722431543856,5.858134695466156
NoiseFitStress,EEG,large,0.5,0.5,high,edge,1.8502065962893988e-05,0.4949,116.03482339987346,4.346933133065498
NoiseFitStress,EEG,large,0.5,0.5,high,edge+cloud,1.7415119578927477e-05,0.4949,121.60859012374907,5.668121281919081
NoiseFitStress,EEG,large,0.5,1.0,low,edge,1.5314102453320448e-05,1.0,228.12124831851423,4.087087930732934
NoiseFitStress,EEG,large,0.5,1.0,low,edge+cloud,1.4181345836032189e-05,1.0,240.3844975301402,5.597874614297001
NoiseFitStress,EEG,large,0.5,1.0,high,edge,1.5429599186612267e-05,0.9898,231.46309030235076,3.9741250000197503
NoiseFitStress,EEG,large,0.5,1.0,high,edge+cloud,1.4603676144874623e-05,0.9898,239.62376176290599,5.406461775569764
NoiseFitStress,EEG,large,1.0,0.25,low,edge,1.3937447674200499e-05,0.2525,75.5588415941335,4.580548381987527
NoiseFitStress,EEG,large,1.0,0.25,low,edge+cloud,1.3019947565422127e-05,0.2525,76.59183137786073,5.76380846309515
NoiseFitStress,EEG,large,1.0,0.25,high,edge,1.4575916313080912e-05,0.24745,74.28167314824381,4.421287650449682
NoiseFitStress,EEG,large,1.0,0.25,high,edge+cloud,1.3861994797621039e-05,0.24745,77.61666938048967,5.706201818182769
NoiseFitStress,EEG,large,1.0,0.5,low,edge,1.2223466327101847e-05,0.505,147.3285309171088,4.161022605429707
NoiseFitStress,EEG,large,1.0,0.5,low,edge+cloud,1.1111287135896774e-05,0.505,154.74084001051997,5.771919212591653
NoiseFitStress,EEG,large,1.0,0.5,high,edge,1.3102000222968599e-05,0.4949,147.22516463860637,4.454891216481401
NoiseFitStress,EEG,large,1.0,0.5,high,edge+cloud,1.2110547776039129e-05,0.4949,155.19801926799988,5.494820614472133
NoiseFitStress,EEG,large,1.0,1.0,low,edge,1.0938481211352312e-05,1.0,301.0089797610659,4.023790368329999
NoiseFitStress,EEG,large,1.0,1.0,low,edge+cloud,9.840819485186536e-06,1.0,309.19873351512064,5.192601055247689
NoiseFitStress,EEG,large,1.0,1.0,high,edge,1.15157881646281e-05,0.9898,298.40459221653794,4.162661480233297
NoiseFitStress,EEG,large,1.0,1.0,high,edge+cloud,1.0333788397605803e-05,0.9898,304.86501056320105,5.374309792549734
NoiseFitStress,EEG,large,2.0,0.25,low,edge,9.84155684369087e-06,0.2525,108.79307279038674,4.494388758143551
NoiseFitStress,EEG,large,2.0,0.25,low,edge+cloud,8.859477092405857e-06,0.2525,109.18265949557185,5.8494791688284495
NoiseFitStress,EEG,large,2.0,0.25,high,edge,1.0013024356488364e-05,0.24745,105.38781141651802,4.464311711888984
NoiseFitStress,EEG,large,2.0,0.25,high,edge+cloud,9.759240942273197e-06,0.24745,112.90069814999649,6.061966844812207
NoiseFitStress,EEG,large,2.0,0.5,low,edge,8.975062849563239e-06,0.505,211.74777628735515,4.385770356670848
NoiseFitStress,EEG,large,2.0,0.5,low,edge+cloud,8.185395173778536e-06,0.505,220.22776524255258,5.718140223401901
NoiseFitStress,EEG,large,2.0,0.5,high,edge,9.285897212853434e-06,0.4949,217.56400395577782,4.309407404120853
NoiseFitStress,EEG,large,2.0,0.5,high,edge+cloud,8.760043714887264e-06,0.4949,220.3522184228705,5.766772723065349
NoiseFitStress,EEG,large,2.0,1.0,low,edge,7.683977656917512e-06,1.0,435.6029052241948,4.1851158237211825
NoiseFitStress,EEG,large,2.0,1.0,low,edge+cloud,7.0150867338210045e-06,1.0,433.47278545470675,5.351853595414752
NoiseFitStress,EEG,large,2.0,1.0,high,edge,8.095098500213082e-06,0.9898,432.91717478780396,4.042887515647369
NoiseFitStress,EEG,large,2.0,1.0,high,edge+cloud,7.420708921515085e-06,0.9898,438.141013773393,5.329512372978309
NoiseFitStress,Resp,tiny,0.5,0.25,low,edge,0.2591857930657387,0.2525,16.979095566335843,3.7357161980854983
NoiseFitStress,Resp,tiny,0.5,0.25,low,edge+cloud,0.23962220105543922,0.2525,17.47762813026742,5.106862398142715
NoiseFitStress,Resp,tiny,0.5,0.25,high,edge,0.28195890894931686,0.244925,16.9351181569441,3.751937820659367
NoiseFitStress,Resp,tiny,0.5,0.25,high,edge+cloud,0.2748814906312746,0.244925,17.406542448618964,4.997852790193305
NoiseFitStress,Resp,tiny,0.5,0.5,low,edge,0.23991589385607684,0.505,33.64471422168543,3.6939105879284986
NoiseFitStress,Resp,tiny,0.5,0.5,low,edge+cloud,0.223866552158728,0.505,35.080466780742825,5.145366379745034
NoiseFitStress,Resp,tiny,0.5,0.5,high,edge,0.2514859398086062,0.48985,34.137874912815036,3.8111896352694647
NoiseFitStress,Resp,tiny,0.5,0.5,high,edge+cloud,0.2363138703765647,0.48985,35.20191812585937,4.997702510384471
NoiseFitStress,Resp,tiny,0.5,1.0,low,edge,0.19741530930894013,1.0,66.52303550128369,3.7118494432867983
NoiseFitStress,Resp,tiny,0.5,1.0,low,edge+cloud,0.19132773269039594,1.0,71.03078673977312,4.959199231561689
NoiseFitStress,Resp,tiny,0.5,1.0,high,edge,0.217271827734479,0.9797,66.26673962486495,3.5483152946082166
NoiseFitStress,Resp,tiny,0.5,1.0,high,edge+cloud,0.20919758026502383,0.9797,68.3507647082439,4.855249060532548
NoiseFitStress,Resp,tiny,1.0,0.25,low,edge,0.18384831248407105,0.2525,21.302078897589077,3.8361204993222318
NoiseFitStress,Resp,tiny,1.0,0.25,low,edge+cloud,0.18202632116353448,0.2525,21.880074687637524,5.206561349090914
NoiseFitStress,Resp,tiny,1.0,0.25,high,edge,0.20438164991873725,0.244925,21.23598345496681,3.8029590294366886
NoiseFitStress,Resp,tiny,1.0,0.25,high,edge+cloud,0.19298507092004605,0.244925,21.771001928223306,5.4426914181031245
NoiseFitStress,Resp,tiny,1.0,0.5,low,edge,0.17064866165980735,0.505,42.78772484202165,3.556448951207401
NoiseFitStress,Resp,tiny,1.0,0.5,low,edge+cloud,0.16457636782217913,0.505,44.24661686814724,5.005037902499573
NoiseFitStress,Resp,tiny,1.0,0.5,high,edge,0.18050506987979428,0.48985,42.37141030853102,3.747361737086099
NoiseFitStress,Resp,tiny,1.0,0.5,high,edge+cloud,0.17496916134080137,0.48985,44.3589290234117,5.080062344345415
NoiseFitStress,Resp,tiny,1.0,1.0,low,edge,0.14607283284394199,1.0,85.59585273026687,3.56846210791401
NoiseFitStress,Resp,tiny,1.0,1.0,low,edge+cloud,0.13770901536112912,1.0,88.17292952221773,4.943747498893856
NoiseFitStress,Resp,tiny,1.0,1.0,high,edge,0.15611448231286582,0.9797,86.5396263051667,3.6011593057491837
NoiseFitStress,Resp,tiny,1.0,1.0,high,edge+cloud,0.15086534045469627,0.9797,88.89181296520505,4.691977035363076
NoiseFitStress,Resp,tiny,2.0,0.25,low,edge,0.12991506134448655,0.2525,30.470240094927732,3.8791612190853617
NoiseFitStress,Resp,tiny,2.0,0.25,low,edge+cloud,0.1261862463761882,0.2525,30.73943946257809,5.034757088811883
NoiseFitStress,Resp,tiny,2.0,0.25,high,edge,0.14272847865202734,0.244925,30.20694329264498,3.841159973335205
NoiseFitStress,Resp,tiny,2.0,0.25,high,edge+cloud,0.12940625580382217,0.244925,31.217332369634473,5.1442640164574165
NoiseFitStress,Resp,tiny,2.0,0.5,low,edge,0.12071326893590302,0.505,60.78616728428701,3.69687751807577
NoiseFitStress,Resp,tiny,2.0,0.5,low,edge+cloud,0.11425792106038514,0.505,62.31948243925536,5.146794809993844
NoiseFitStress,Resp,tiny,2.0,0.5,high,edge,0.12626935707955428,0.48985,60.46116668094306,3.6441226251680656
NoiseFitStress,Resp,tiny,2.0,0.5,high,edge+cloud,0.11935312059115452,0.48985,62.21454507793072,5.1408246930987715
NoiseFitStress,Resp,tiny,2.0,1.0,low,edge,0.09991564384270563,1.0,119.64986193999191,3.5729880122465554
NoiseFitStress,Resp,tiny,2.0,1.0,low,edge+cloud,0.09445897982352883,1.0,123.52472670073779,4.706632830001794
NoiseFitStress,Resp,tiny,2.0,1.0,high,edge,0.10779826023878984,0.9797,123.92077673074037,3.613278944584108
NoiseFitStress,Resp,tiny,2.0,1.0,high,edge+cloud,0.10753048389892439,0.9797,125.51006090171052,4.760462803784176
NoiseFitStress,Resp,base,0.5,0.25,low,edge,0.23408163144136732,0.2525,19.112723594106317,3.8350779849573713
NoiseFitStress,Resp,base,0.5,0.25,low,edge+cloud,0.22092306799171468,0.2525,19.482233147235224,5.3408903968395895
NoiseFitStress,Resp,base,0.5,0.25,high,edge,0.2582360158724503,0.244925,18.61035465912092,3.946256600955853
NoiseFitStress,Resp,base,0.5,0.25,high,edge+cloud,0.24021757489883566,0.244925,19.48362361632443,5.169559917077586
NoiseFitStress,Resp,base,0.5,0.5,low,edge,0.21928882926351656,0.505,37.16364714916921,3.8469621388235047
NoiseFitStress,Resp,base,0.5,0.5,low,edge+cloud,0.19797484034583945,0.505,38.10585910785,5.129001032789339
NoiseFitStress,Resp,base,0.5,0.5,high,edge,0.22451392404557793,0.48985,36.82620733910372,3.8429262290568564
NoiseFitStress,Resp,base,0.5,0.5,high,edge+cloud,0.21998594975700053,0.48985,39.29049613780158,5.086945066186345
NoiseFitStress,Resp,base,0.5,1.0,low,edge,0.18331328662552404,1.0,74.17904614256874,3.6729772904667883
NoiseFitStress,Resp,base,0.5,1.0,low,edge+cloud,0.17180287000566935,1.0,76.1152741990674,4.988453494896053
NoiseFitStress,Resp,base,0.5,1.0,high,edge,0.19413057033653625,0.9797,74.93541259353094,3.576860189037144
NoiseFitStress,Resp,base,0.5,1.0,high,edge+cloud,0.18736066135563711,0.9797,77.866936346579,4.858195163855634
NoiseFitStress,Resp,base,1.0,0.25,low,edge,0.16660630296210432,0.2525,23.408539333318505,3.8980972440584014
NoiseFitStress,Resp,base,1.0,0.25,low,edge+cloud,0.16366203336029797,0.2525,23.757355065847662,5.4762271211543725
NoiseFitStress,Resp,base,1.0,0.25,high,edge,0.18012793282744588,0.244925,23.08077265204664,3.8843358159786776
NoiseFitStress,Resp,base,1.0,0.25,high,edge+cloud,0.16673542091225696,0.244925,23.8803009945434,5.29842643951804
NoiseFitStress,Resp,base,1.0,0.5,low,edge,0.15513213569580203,0.505,45.72635129139586,3.7972867228241163
NoiseFitStress,Resp,base,1.0,0.5,low,edge+cloud,0.14279271835922183,0.505,47.00799940622081,5.366315910240582
NoiseFitStress,Resp,base,1.0,0.5,high,edge,0.16540319555091035,0.48985,46.755024196289945,3.846516678585956
NoiseFitStress,Resp,base,1.0,0.5,high,edge+cloud,0.15711194567556566,0.48985,47.57708054130294,5.095974620465495
NoiseFitStress,Resp,base,1.0,1.0,low,edge,0.12478084126053006,1.0,92.48955789183883,3.579315532537572
NoiseFitStress,Resp,base,1.0,1.0,low,edge+cloud,0.12188832619067767,1.0,95.34489279248609,5.030121477897194
NoiseFitStress,Resp,base,1.0,1.0,high,edge,0.14154133785475342,0.9797,92.08636913409977,3.658265758737533
NoiseFitStress,Resp,base,1.0,1.0,high,edge+cloud,0.12887553079387296,0.9797,95.44195213372952,5.028426676699291
NoiseFitStress,Resp,base,2.0,0.25,low,edge,0.11954003118853358,0.2525,31.23142471528752,3.9562072026236654
NoiseFitStress,Resp,base,2.0,0.25,low,edge+cloud,0.10983854286195027,0.2525,33.095884183843786,5.339072523822762
NoiseFitStress,Resp,base,2.0,0.25,high,edge,0.12967300171860932,0.244925,32.79188969057812,3.9762707255394623
NoiseFitStress,Resp,base,2.0,0.25,high,edge+cloud,0.12108859100476028,0.244925,32.63980255861993,5.3922163326799355
NoiseFitStress,Resp,base,2.0,0.5,low,edge,0.10484412392345642,0.505,63.97819352793889,3.755647916164687
NoiseFitStress,Resp,base,2.0,0.5,low,edge+cloud,0.10131450676819624,0.505,65.41181287014544,5.233793786984592
NoiseFitStress,Resp,base,2.0,0.5,high,edge,0.11506481722119041,0.48985,64.5384998143693,3.8617795997916
NoiseFitStress,Resp,base,2.0,0.5,high,edge+cloud,0.11309451333462925,0.48985,65.97658273350227,5.237203220670735
NoiseFitStress,Resp,base,2.0,1.0,low,edge,0.0916981201232021,1.0,128.03583804589164,3.5270129849065395
NoiseFitStress,Resp,base,2.0,1.0,low,edge+cloud,0.08776336021620565,1.0,130.71582398719065,5.061005682841382
NoiseFitStress,Resp,base,2.0,1.0,high,edge,0.1001118195322296,0.9797,128.79678878320632,3.6241607156674847
NoiseFitStress,Resp,base,2.0,1.0,high,edge+cloud,0.08784437897807881,0.9797,128.7241636620316,4.907927880821427
NoiseFitStress,Resp,large,0.5,0.25,low,edge,0.19634920992526897,0.2525,22.414483069617035,4.17831165551259
NoiseFitStress,Resp,large,0.5,0.25,low,edge+cloud,0.18469036894050217,0.2525,23.015051125156415,5.447006531599339
NoiseFitStress,Resp,large,0.5,0.25,high,edge,0.21025311495775548,0.244925,21.767988876721564,4.217338389625468
NoiseFitStress,Resp,large,0.5,0.25,high,edge+cloud,0.19814048485681496,0.244925,23.114105760405028,5.4027867460022305
NoiseFitStress,Resp,large,0.5,0.5,low,edge,0.1764395688857359,0.505,44.51049751659819,4.005096765573681
NoiseFitStress,Resp,large,0.5,0.5,low,edge+cloud,0.17247666912379722,0.505,45.35879397026398,5.377332323427304
NoiseFitStress,Resp,large,0.5,0.5,high,edge,0.19588731064217574,0.48985,44.744228823324,3.9996133895252086
NoiseFitStress,Resp,large,0.5,0.5,high,edge+cloud,0.18514850541081104,0.48985,45.03854371801998,5.402241471011372
NoiseFitStress,Resp,large,0.5,1.0,low,edge,0.15490948569018217,1.0,88.51305396187031,3.9642373659296486
NoiseFitStress,Resp,large,0.5,1.0,low,edge+cloud,0.14259922564811198,1.0,91.05580303381296,5.223691367875486
